items,support,ordered_statistics
"frozenset({'85123A', '22804', '21733'})",0.007570978,"[OrderedStatistic(items_base=frozenset({'22804', '21733'}), items_add=frozenset({'85123A'}), confidence=0.84, lift=9.227524752475247)]"
"frozenset({'21899', '21901', '21900'})",0.005452907,"[OrderedStatistic(items_base=frozenset({'21899', '21900'}), items_add=frozenset({'21901'}), confidence=0.7289156626506024, lift=68.82824916688028), OrderedStatistic(items_base=frozenset({'21899', '21901'}), items_add=frozenset({'21900'}), confidence=0.8344827586206897, lift=69.35270566963709), OrderedStatistic(items_base=frozenset({'21901', '21900'}), items_add=frozenset({'21899'}), confidence=0.7289156626506024, lift=72.85873222620211)]"
"frozenset({'21931', '85099B', '21928'})",0.006219018,"[OrderedStatistic(items_base=frozenset({'21931', '21928'}), items_add=frozenset({'85099B'}), confidence=0.7419354838709677, lift=10.020418981799619)]"
"frozenset({'85099B', '22386', '21928'})",0.008246958,"[OrderedStatistic(items_base=frozenset({'22386', '21928'}), items_add=frozenset({'85099B'}), confidence=0.7956521739130434, lift=10.745904892958267)]"
"frozenset({'22411', '85099B', '21928'})",0.007570978,"[OrderedStatistic(items_base=frozenset({'22411', '21928'}), items_add=frozenset({'85099B'}), confidence=0.7241379310344828, lift=9.780049111171742)]"
"frozenset({'85099B', '21928', '85099C'})",0.005497972,"[OrderedStatistic(items_base=frozenset({'21928', '85099C'}), items_add=frozenset({'85099B'}), confidence=0.7577639751552795, lift=10.234195136150731)]"
"frozenset({'85099B', '21928', '85099F'})",0.006219018,"[OrderedStatistic(items_base=frozenset({'21928', '85099F'}), items_add=frozenset({'85099B'}), confidence=0.7150259067357512, lift=9.656984096449373)]"
"frozenset({'21931', '85099B', '21929'})",0.006399279,"[OrderedStatistic(items_base=frozenset({'21931', '21929'}), items_add=frozenset({'85099B'}), confidence=0.7282051282051282, lift=9.834979789940228)]"
"frozenset({'85099B', '22386', '21929'})",0.008382154,"[OrderedStatistic(items_base=frozenset({'22386', '21929'}), items_add=frozenset({'85099B'}), confidence=0.7237354085603113, lift=9.774612730342852)]"
"frozenset({'23202', '85099B', '21929'})",0.00522758,"[OrderedStatistic(items_base=frozenset({'23202', '21929'}), items_add=frozenset({'85099B'}), confidence=0.729559748427673, lift=9.853274995502169)]"
"frozenset({'85099B', '85099C', '21929'})",0.005543037,"[OrderedStatistic(items_base=frozenset({'85099C', '21929'}), items_add=frozenset({'85099B'}), confidence=0.702857142857143, lift=9.492635423006696)]"
"frozenset({'85099B', '85099F', '21929'})",0.006669671,"[OrderedStatistic(items_base=frozenset({'85099F', '21929'}), items_add=frozenset({'85099B'}), confidence=0.7326732673267327, lift=9.895325503335481)]"
"frozenset({'85099B', '22386', '21930'})",0.006714736,"[OrderedStatistic(items_base=frozenset({'22386', '21930'}), items_add=frozenset({'85099B'}), confidence=0.7198067632850242, lift=9.721553303283438)]"
"frozenset({'21931', '85099B', '22385'})",0.006444344,"[OrderedStatistic(items_base=frozenset({'21931', '22385'}), items_add=frozenset({'85099B'}), confidence=0.7114427860696517, lift=9.608591249473871)]"
"frozenset({'21931', '85099B', '22386'})",0.010049572,"[OrderedStatistic(items_base=frozenset({'21931', '22386'}), items_add=frozenset({'85099B'}), confidence=0.7852112676056338, lift=10.604892287382235)]"
"frozenset({'21931', '85099B', '22411'})",0.008472285,"[OrderedStatistic(items_base=frozenset({'21931', '22411'}), items_add=frozenset({'85099B'}), confidence=0.7401574803149606, lift=9.996405653188665)]"
"frozenset({'23199', '21931', '85099B'})",0.006444344,"[OrderedStatistic(items_base=frozenset({'23199', '21931'}), items_add=frozenset({'85099B'}), confidence=0.7258883248730965, lift=9.803689548955576)]"
"frozenset({'21931', '85099B', '85099C'})",0.007661109,"[OrderedStatistic(items_base=frozenset({'21931', '85099C'}), items_add=frozenset({'85099B'}), confidence=0.7024793388429752, lift=9.48753288431261)]"
"frozenset({'21931', '85099B', '85099F'})",0.007931501,"[OrderedStatistic(items_base=frozenset({'21931', '85099F'}), items_add=frozenset({'85099B'}), confidence=0.7963800904977375, lift=10.75573597574242)]"
"frozenset({'22112', '22835', '22111'})",0.005272645,"[OrderedStatistic(items_base=frozenset({'22835', '22111'}), items_add=frozenset({'22112'}), confidence=0.7222222222222221, lift=22.667766776677666)]"
"frozenset({'22144', '22141', '22142'})",0.005452907,"[OrderedStatistic(items_base=frozenset({'22141', '22142'}), items_add=frozenset({'22144'}), confidence=0.7289156626506024, lift=38.147732439190726)]"
"frozenset({'22326', '22328', 'POST'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'22328', 'POST'}), items_add=frozenset({'22326'}), confidence=0.7814569536423842, lift=28.33419902177207)]"
"frozenset({'22629', '22382', '22630'})",0.005543037,"[OrderedStatistic(items_base=frozenset({'22382', '22630'}), items_add=frozenset({'22629'}), confidence=0.8200000000000001, lift=25.555898876404495)]"
"frozenset({'23199', '23206', '22382'})",0.005047319,"[OrderedStatistic(items_base=frozenset({'23199', '22382'}), items_add=frozenset({'23206'}), confidence=0.7567567567567568, lift=19.12577725789571)]"
"frozenset({'23203', '23209', '22382'})",0.006173952,"[OrderedStatistic(items_base=frozenset({'23203', '22382'}), items_add=frozenset({'23209'}), confidence=0.7696629213483146, lift=16.793333554296066)]"
"frozenset({'23199', '23206', '22383'})",0.005813429,"[OrderedStatistic(items_base=frozenset({'23199', '22383'}), items_add=frozenset({'23206'}), confidence=0.75, lift=18.95501138952164)]"
"frozenset({'23203', '22383', '23209'})",0.006399279,"[OrderedStatistic(items_base=frozenset({'23203', '22383'}), items_add=frozenset({'23209'}), confidence=0.7513227513227513, lift=16.39316799592119)]"
"frozenset({'23203', '23209', '22384'})",0.006399279,"[OrderedStatistic(items_base=frozenset({'23203', '22384'}), items_add=frozenset({'23209'}), confidence=0.7513227513227513, lift=16.39316799592119)]"
"frozenset({'85099B', '22386', '22385'})",0.006849932,"[OrderedStatistic(items_base=frozenset({'22386', '22385'}), items_add=frozenset({'85099B'}), confidence=0.7378640776699029, lift=9.965431456783412)]"
"frozenset({'22411', '85099B', '22386'})",0.008562416,"[OrderedStatistic(items_base=frozenset({'22411', '22386'}), items_add=frozenset({'85099B'}), confidence=0.7661290322580645, lift=10.347171774684389)]"
"frozenset({'23199', '22386', '23200'})",0.005588103,"[OrderedStatistic(items_base=frozenset({'22386', '23200'}), items_add=frozenset({'23199'}), confidence=0.8378378378378378, lift=25.157810042789745)]"
"frozenset({'23199', '85099B', '22386'})",0.007751239,"[OrderedStatistic(items_base=frozenset({'23199', '22386'}), items_add=frozenset({'85099B'}), confidence=0.7577092511013216, lift=10.233456045002024)]"
"frozenset({'85099B', '23201', '22386'})",0.006264083,"[OrderedStatistic(items_base=frozenset({'23201', '22386'}), items_add=frozenset({'85099B'}), confidence=0.702020202020202, lift=9.481331882427439)]"
"frozenset({'85099B', '22386', '23202'})",0.007210455,"[OrderedStatistic(items_base=frozenset({'22386', '23202'}), items_add=frozenset({'85099B'}), confidence=0.8080808080808081, lift=10.913763317902088)]"
"frozenset({'23203', '22386', '23209'})",0.005497972,"[OrderedStatistic(items_base=frozenset({'22386', '23209'}), items_add=frozenset({'23203'}), confidence=0.8079470198675497, lift=16.343066883191366)]"
"frozenset({'23203', '85099B', '22386'})",0.008697612,"[OrderedStatistic(items_base=frozenset({'23203', '22386'}), items_add=frozenset({'85099B'}), confidence=0.7255639097744361, lift=9.799308069321203)]"
"frozenset({'85099B', '22386', '85099C'})",0.008337089,"[OrderedStatistic(items_base=frozenset({'22386', '85099C'}), items_add=frozenset({'85099B'}), confidence=0.7312252964426877, lift=9.875769524079878)]"
"frozenset({'85099B', '22386', '85099F'})",0.010500225,"[OrderedStatistic(items_base=frozenset({'22386', '85099F'}), items_add=frozenset({'85099B'}), confidence=0.7925170068027211, lift=10.703562009100658)]"
"frozenset({'22411', '85099B', '85099F'})",0.005813429,"[OrderedStatistic(items_base=frozenset({'22411', '85099F'}), items_add=frozenset({'85099B'}), confidence=0.7247191011235955, lift=9.787898267761767)]"
"frozenset({'22698', '22423', '22697'})",0.012347904,"[OrderedStatistic(items_base=frozenset({'22423', '22697'}), items_add=frozenset({'22698'}), confidence=0.7154046997389034, lift=26.860964952971685), OrderedStatistic(items_base=frozenset({'22698', '22423'}), items_add=frozenset({'22697'}), confidence=0.8589341692789968, lift=26.002386379673858)]"
"frozenset({'22423', '22697', '22699'})",0.014240649,"[OrderedStatistic(items_base=frozenset({'22423', '22697'}), items_add=frozenset({'22699'}), confidence=0.825065274151436, lift=21.899758891651153), OrderedStatistic(items_base=frozenset({'22423', '22699'}), items_add=frozenset({'22697'}), confidence=0.7314814814814815, lift=22.1440301146986)]"
"frozenset({'22698', '22423', '22699'})",0.012212708,"[OrderedStatistic(items_base=frozenset({'22698', '22423'}), items_add=frozenset({'22699'}), confidence=0.8495297805642633, lift=22.54912180708254)]"
"frozenset({'22423', '22699', '23170'})",0.005497972,"[OrderedStatistic(items_base=frozenset({'22423', '23170'}), items_add=frozenset({'22699'}), confidence=0.7721518987341772, lift=20.495275876688268)]"
"frozenset({'23171', '22423', '23170'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'22423', '23170'}), items_add=frozenset({'23171'}), confidence=0.7025316455696202, lift=56.687917146145), OrderedStatistic(items_base=frozenset({'23171', '22423'}), items_add=frozenset({'23170'}), confidence=0.8409090909090909, lift=54.88168449197861)]"
"frozenset({'23174', '22423', '23173'})",0.005543037,"[OrderedStatistic(items_base=frozenset({'23174', '22423'}), items_add=frozenset({'23173'}), confidence=0.7987012987012987, lift=48.29204855090414)]"
"frozenset({'23174', '22423', '23175'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'23174', '22423'}), items_add=frozenset({'23175'}), confidence=0.7662337662337662, lift=60.080308384195305), OrderedStatistic(items_base=frozenset({'22423', '23175'}), items_add=frozenset({'23174'}), confidence=0.8309859154929577, lift=64.70027180627626)]"
"frozenset({'22570', '22568', '22569'})",0.006264083,"[OrderedStatistic(items_base=frozenset({'22568', '22569'}), items_add=frozenset({'22570'}), confidence=0.7897727272727274, lift=53.59344592716153)]"
"frozenset({'22577', '22578', '22579'})",0.008246958,"[OrderedStatistic(items_base=frozenset({'22577', '22579'}), items_add=frozenset({'22578'}), confidence=0.9104477611940299, lift=46.33677940572368), OrderedStatistic(items_base=frozenset({'22578', '22579'}), items_add=frozenset({'22577'}), confidence=0.8061674008810573, lift=38.4706551087111)]"
"frozenset({'22659', '22629', '22630'})",0.005317711,"[OrderedStatistic(items_base=frozenset({'22659', '22630'}), items_add=frozenset({'22629'}), confidence=0.7468354430379747, lift=23.27567202389418)]"
"frozenset({'22865', '22632', '22866'})",0.005813429,"[OrderedStatistic(items_base=frozenset({'22632', '22866'}), items_add=frozenset({'22865'}), confidence=0.7127071823204421, lift=27.126882291064508)]"
"frozenset({'22698', '22699', '22697'})",0.017890942,"[OrderedStatistic(items_base=frozenset({'22698', '22697'}), items_add=frozenset({'22699'}), confidence=0.8428874734607219, lift=22.37281463647538), OrderedStatistic(items_base=frozenset({'22699', '22697'}), items_add=frozenset({'22698'}), confidence=0.7127468581687613, lift=26.761172221260257), OrderedStatistic(items_base=frozenset({'22698', '22699'}), items_add=frozenset({'22697'}), confidence=0.8802660753880266, lift=26.648164001173683)]"
"frozenset({'22698', '23171', '22697'})",0.005182515,"[OrderedStatistic(items_base=frozenset({'23171', '22697'}), items_add=frozenset({'22698'}), confidence=0.756578947368421, lift=28.406915130465755), OrderedStatistic(items_base=frozenset({'22698', '23171'}), items_add=frozenset({'22697'}), confidence=0.9126984126984127, lift=27.62998332575413)]"
"frozenset({'22698', '23173', '22697'})",0.005362776,"[OrderedStatistic(items_base=frozenset({'23173', '22697'}), items_add=frozenset({'22698'}), confidence=0.7986577181208053, lift=29.986827013706716), OrderedStatistic(items_base=frozenset({'22698', '23173'}), items_add=frozenset({'22697'}), confidence=0.8880597014925373, lift=26.8840992852925)]"
"frozenset({'22699', '22697', '23170'})",0.00590356,"[OrderedStatistic(items_base=frozenset({'22697', '23170'}), items_add=frozenset({'22699'}), confidence=0.9160839160839161, lift=24.315672365911603)]"
"frozenset({'23171', '22699', '22697'})",0.005768364,"[OrderedStatistic(items_base=frozenset({'23171', '22697'}), items_add=frozenset({'22699'}), confidence=0.8421052631578948, lift=22.35205237975321), OrderedStatistic(items_base=frozenset({'23171', '22699'}), items_add=frozenset({'22697'}), confidence=0.8366013071895425, lift=25.32630696662476)]"
"frozenset({'23173', '22699', '22697'})",0.00590356,"[OrderedStatistic(items_base=frozenset({'23173', '22697'}), items_add=frozenset({'22699'}), confidence=0.8791946308724832, lift=23.336517773995695)]"
"frozenset({'23174', '22699', '22697'})",0.005002253,"[OrderedStatistic(items_base=frozenset({'23174', '22697'}), items_add=frozenset({'22699'}), confidence=0.8879999999999999, lift=23.570239234449758), OrderedStatistic(items_base=frozenset({'23174', '22699'}), items_add=frozenset({'22697'}), confidence=0.7302631578947368, lift=22.107147985926616)]"
"frozenset({'23171', '22697', '23170'})",0.005813429,"[OrderedStatistic(items_base=frozenset({'22697', '23170'}), items_add=frozenset({'23171'}), confidence=0.9020979020979021, lift=72.79109980928163), OrderedStatistic(items_base=frozenset({'23171', '22697'}), items_add=frozenset({'23170'}), confidence=0.8486842105263157, lift=55.389125386996895)]"
"frozenset({'23171', '23172', '22697'})",0.005182515,"[OrderedStatistic(items_base=frozenset({'23171', '22697'}), items_add=frozenset({'23172'}), confidence=0.756578947368421, lift=72.0535915970183), OrderedStatistic(items_base=frozenset({'23172', '22697'}), items_add=frozenset({'23171'}), confidence=0.9426229508196722, lift=76.06110283159464)]"
"frozenset({'22698', '22699', '23170'})",0.005272645,"[OrderedStatistic(items_base=frozenset({'22698', '23170'}), items_add=frozenset({'22699'}), confidence=0.9285714285714285, lift=24.647129186602868)]"
"frozenset({'22698', '23171', '22699'})",0.005047319,"[OrderedStatistic(items_base=frozenset({'22698', '23171'}), items_add=frozenset({'22699'}), confidence=0.888888888888889, lift=23.593833067517277), OrderedStatistic(items_base=frozenset({'23171', '22699'}), items_add=frozenset({'22698'}), confidence=0.7320261437908497, lift=27.4850425223671)]"
"frozenset({'22698', '23172', '22699'})",0.005047319,"[OrderedStatistic(items_base=frozenset({'22698', '23172'}), items_add=frozenset({'22699'}), confidence=0.868217054263566, lift=23.045139275249436), OrderedStatistic(items_base=frozenset({'23172', '22699'}), items_add=frozenset({'22698'}), confidence=0.823529411764706, lift=30.920672837662984)]"
"frozenset({'22698', '22699', '23173'})",0.005543037,"[OrderedStatistic(items_base=frozenset({'22698', '23173'}), items_add=frozenset({'22699'}), confidence=0.917910447761194, lift=24.364154109833606)]"
"frozenset({'22698', '23171', '23172'})",0.005092384,"[OrderedStatistic(items_base=frozenset({'22698', '23171'}), items_add=frozenset({'23172'}), confidence=0.8968253968253969, lift=85.41010968049595), OrderedStatistic(items_base=frozenset({'22698', '23172'}), items_add=frozenset({'23171'}), confidence=0.875968992248062, lift=70.68273431994362)]"
"frozenset({'23171', '22699', '23170'})",0.00648941,"[OrderedStatistic(items_base=frozenset({'22699', '23170'}), items_add=frozenset({'23171'}), confidence=0.7422680412371134, lift=59.89428303655108), OrderedStatistic(items_base=frozenset({'23171', '22699'}), items_add=frozenset({'23170'}), confidence=0.9411764705882354, lift=61.425605536332185)]"
